episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,info/weights_norm,info/weights_std,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
2.1698775,2.0,60,False,3999,,66,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.049008846282958984,3.932218074798584,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.932218074798584,3999,66,565.60596,0.09147819,8249.75,0.038224347,32,2112,,
2.3428407,2.0,59,False,4058,,67,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-09,1759732749,0.050011396408081055,3.982229471206665,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.982229471206665,4058,67,566.60077,0.091558725,10449.906,0.042983256,32,2144,,
2.3428407,nan,61,False,4119,,68,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-09,1759732749,0.05101275444030762,4.033242225646973,120616,DESKTOP-8TJQ7GE,127.0.0.1,4.033242225646973,4119,68,567.61456,0.09164054,9194.068,0.04028239,32,2176,,
2.3428407,nan,59,False,4178,,69,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-09,1759732749,0.0490109920501709,4.0822532176971436,120616,DESKTOP-8TJQ7GE,127.0.0.1,4.0822532176971436,4178,69,568.5175,0.09171341,10676.111,0.043369036,32,2208,,
2.3111072,2.0,58,False,4236,,70,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-09,1759732749,0.04701089859008789,4.1292641162872314,120616,DESKTOP-8TJQ7GE,127.0.0.1,4.1292641162872314,4236,70,569.47473,0.09179051,5826.15,0.032012455,32,2240,,
2.3111072,nan,62,False,4298,,71,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-09,1759732749,0.048010826110839844,4.177274942398071,120616,DESKTOP-8TJQ7GE,127.0.0.1,4.177274942398071,4298,71,570.4962,0.0918728,8581.988,0.038820107,32,2272,,
2.4660227,2.0,58,False,4356,,72,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-09,1759732749,0.05001187324523926,4.2272868156433105,120616,DESKTOP-8TJQ7GE,127.0.0.1,4.2272868156433105,4356,72,571.39734,0.09194529,10326.258,0.04254468,32,2304,,
2.4023826,2.0,62,False,4418,,73,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-09,1759732749,0.048010826110839844,4.27529764175415,120616,DESKTOP-8TJQ7GE,127.0.0.1,4.27529764175415,4418,73,571.79425,0.09197727,7680.3525,0.036662463,32,2336,,
2.4307597,2.0,60,False,4478,,74,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-09,1759732749,0.048011064529418945,4.323308706283569,120616,DESKTOP-8TJQ7GE,127.0.0.1,4.323308706283569,4478,74,572.5869,0.09204086,6365.2637,0.033364784,32,2368,,
2.4307597,nan,62,False,4540,,75,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-09,1759732749,0.0470128059387207,4.37032151222229,120616,DESKTOP-8TJQ7GE,127.0.0.1,4.37032151222229,4540,75,573.51086,0.09211516,9219.298,0.040126223,32,2400,,
